Time_Stamp,FlexFinger,ForcePalm,Trimming_Id
4763,321,1023,1
4798,321,1023,1
4832,321,1023,1
4866,321,1023,1
4898,321,1023,1
4931,321,1023,1
4964,321,1023,1
4998,321,1023,1
5031,321,1023,1
5066,322,1023,1
5099,322,1023,1
5132,322,1023,1
5165,322,1023,1
5198,322,1023,1
5232,322,1023,1
5264,322,1023,1
5299,322,1023,1
5334,322,1023,1
5366,322,1023,1
5399,322,1023,1
5431,322,1023,1
5464,322,1023,1
5499,322,1023,1
5532,322,1023,1
5564,322,1023,1
5598,322,1023,1
5631,322,1023,1
5663,322,1023,1
5697,321,1023,1
5732,321,1023,1
5764,321,1023,1
5797,321,1023,1
5830,322,1023,1
5863,322,1023,1
5896,321,1023,1
5945,320,1023,1
5965,319,1023,1
5997,319,1023,1
6031,318,1023,1
6064,318,1023,1
6098,318,1023,1
6131,318,1023,1
6165,318,1023,1
6197,318,1023,1
6230,317,1023,1
6264,317,1023,1
6297,317,1023,1
6331,317,1023,1
6364,317,1023,1
6398,316,1023,1
6431,316,1023,1
6464,316,1023,1
6499,317,1023,1
6533,316,1023,1
6564,317,1023,1
6615,317,1023,1
6633,317,1023,1
6664,317,1023,1
6697,318,1023,1
6731,318,1023,1
6764,319,1023,1
6798,319,1023,1
6832,319,1023,1
6864,319,1023,1
6896,319,1023,1
6930,319,1023,1
6963,319,1023,1
6997,320,1023,1
7031,319,1023,1
7066,319,1023,1
7116,319,1023,1
7131,320,1023,1
7164,320,1023,1
7197,320,1023,1
7233,320,1023,1
7264,320,1023,1
7297,320,1023,1
7331,321,1023,1
7363,321,1023,1
7397,321,1023,1
7431,321,1023,1
7464,322,1023,1
7498,322,1022,1
7543,322,1022,1
7567,322,1022,1
7597,322,1022,1
7631,322,1022,1
7665,322,1022,1
7698,322,1022,1
7731,322,1022,1
7764,322,1022,1
7797,321,1022,1
7831,321,1022,1
7864,320,1022,1
7901,320,1022,2
7934,319,1022,2
7964,319,1022,2
7998,318,1022,2
8031,318,1023,2
8064,317,1023,2
8097,317,1023,2
8135,316,1023,2
8165,316,1023,2
8197,315,1023,2
8231,315,1023,2
8264,314,1023,2
8297,314,1023,2
8332,314,1023,2
8365,314,1023,2
8397,315,1023,2
8431,317,1023,2
8464,319,1023,2
8497,320,1023,2
8532,320,1023,2
8566,319,1023,2
8599,319,1023,2
8632,319,1023,2
8664,319,1023,2
8697,319,1023,2
8732,319,1023,2
8766,319,1023,2
8799,319,1023,2
8832,319,1023,2
8864,319,1023,2
8899,319,1023,2
8931,319,1023,2
8965,319,1023,2
9000,319,1023,2
9033,319,1023,2
9065,319,1023,2
9099,319,1023,2
9132,319,1023,2
9164,319,1023,2
9199,320,1023,2
9234,320,1023,2
9266,320,1023,2
9299,320,1023,2
9331,320,1023,2
9364,320,1023,2
9397,320,1023,2
9432,321,1023,2
9466,321,1023,2
9499,320,1023,2
9532,321,1023,2
9563,321,1023,2
9597,321,1023,2
9635,321,1023,2
9666,321,1023,2
9699,321,1023,2
9731,321,1023,2
9764,321,1023,2
9798,321,1023,2
9831,321,1023,2
9865,321,1023,2
9899,321,1023,2
9959,321,1023,2
9981,321,1023,2
10003,321,1023,2
10032,321,1023,2
10065,321,1023,2
10099,321,1023,2
10133,321,1023,2
10165,321,1023,2
10198,321,1023,2
10231,321,1023,2
10264,321,1023,2
10298,321,1023,2
10333,321,1023,2
10365,321,1023,2
10398,321,1023,2
10431,321,1023,2
10466,321,1023,2
10497,321,1023,2
10533,321,1023,2
10567,321,1023,2
10598,321,1023,2
10630,321,1023,2
10664,321,1023,2
10696,321,1023,2
10731,321,1023,2
10766,321,1023,2
10801,321,1023,2
10836,321,1023,2
10864,321,1023,2
10897,321,1023,2
10931,321,1023,2
10964,321,1023,2
10998,321,1023,2
11034,321,1023,2
11064,321,1023,2
11097,321,1023,2
11131,321,1023,2
11164,321,1023,2
11199,321,1023,2
11233,321,1023,2
11269,321,1023,2
11298,321,1023,2
11333,321,1023,2
11364,321,1023,2
11399,322,1023,2
11439,321,1023,2
11470,321,1023,2
11498,321,1023,2
11532,322,1023,2
11564,321,1023,2
11598,321,1023,2
11632,321,1023,2
11671,321,1023,2
11701,321,1023,2
