Time_Stamp,FlexFinger,ForcePalm,Trimming_Id
7130,1023,1023,2
7163,1021,1022,2
7198,1022,1023,2
7233,1023,1022,2
7265,350,1023,2
7298,351,1023,2
7330,351,1023,2
7479,352,1023,2
7498,351,1022,2
7531,352,1023,2
7577,348,1023,2
7597,353,1021,2
7630,355,1022,2
7667,350,1023,2
7697,350,1023,2
7730,352,1022,2
7764,352,1023,2
7797,352,1021,2
7830,353,1023,2
7865,352,1023,2
7897,351,1023,2
7931,351,1021,2
7963,351,1023,2
7997,349,1023,2
8030,351,1023,2
8065,352,1022,2
8099,352,1022,2
8131,352,1023,2
8163,353,1023,2
8197,351,1023,2
8230,351,1022,2
8265,351,1023,2
8299,352,1023,2
8332,351,1023,2
8364,351,1023,2
8397,351,1022,2
8430,350,1022,2
8465,350,1023,2
8499,351,1023,2
8533,350,1023,2
8564,350,1023,2
8597,348,1023,2
8630,344,1023,2
8664,354,1023,2
8697,364,1023,2
8732,372,1023,2
8765,384,1023,2
8797,1023,1023,2
8830,1023,1023,2
8864,1022,1023,2
8898,1023,1023,2
8931,1022,1023,2
8966,1021,1022,2
8997,1021,1023,2
9031,1023,1023,2
9063,1022,957,2
9097,1019,919,2
9130,1021,914,2
9165,1023,891,2
9197,1023,882,2
9230,1021,861,2
9263,1020,862,2
9303,1023,887,2
9331,1023,870,2
9364,1018,849,2
9398,1020,859,2
9430,1023,862,2
9462,1023,923,2
9498,1023,1023,2
9531,1023,1023,2
9564,1023,1023,2
9600,1021,1022,2
9633,1022,1023,2
9664,1023,1020,2
9698,1023,1023,2
9731,1021,1023,2
9766,1022,1023,2
9803,1023,1023,2
9833,1023,1023,2
9863,1023,1023,2
9897,1018,1023,2
9930,1023,1023,2
9966,1022,1023,2
9998,1021,1023,2
10034,349,1023,2
10063,349,1023,2
10100,348,1023,2
10129,349,1022,2
10162,349,1023,2
10197,351,1023,2
10231,350,1023,2
10267,349,1023,2
10299,350,1023,2
