Time_Stamp,FlexFinger,ForcePalm,Trimming_Id
8867,1023,1023,2
8902,1023,1023,2
8937,1023,1023,2
8968,1023,1023,2
9003,1023,1023,2
9034,1023,1023,2
9069,1023,1023,2
9102,1023,1023,2
9136,1023,1023,2
9169,1023,1023,2
9202,1023,1023,2
9237,1023,1023,2
9267,1023,1023,2
9301,1023,1023,2
9336,1023,1023,2
9370,1023,1023,2
9400,1023,1023,2
9436,1023,1023,2
9467,1023,1023,2
9501,1023,1023,2
9534,1023,1023,2
9569,1023,1023,2
9603,1023,1023,2
9634,1023,1023,2
9667,1023,1023,2
9699,1023,1023,2
9735,1023,1023,2
9766,1023,1023,2
9802,1023,1023,2
9835,1023,1023,2
9869,1023,1023,2
9900,1023,1023,2
9933,1023,1023,2
9967,1023,1023,2
10005,1023,1023,2
10036,1023,1023,2
10067,1023,1023,2
10102,1023,1023,2
10133,1023,1023,2
10169,1023,1023,2
10199,1023,1023,2
10237,1023,1023,2
10270,1023,1023,2
10299,1023,1023,2
10335,1023,1023,2
10367,1023,1023,2
10399,1023,1023,2
10434,1023,1023,2
10466,1023,1023,2
10501,1023,1023,2
10533,1023,1023,2
10566,1023,1023,2
10599,1023,1023,2
10634,1023,1023,2
10668,1023,1023,2
10701,1023,1023,2
10733,1023,1023,2
10767,1023,1023,2
10799,1023,1023,2
10834,1023,1023,2
10866,1023,1023,2
10900,1023,1023,2
10937,1023,1023,2
10967,1023,1023,2
11000,1023,1023,2
11036,1023,1023,2
11066,1023,1023,2
11099,1023,1023,2
11133,1023,1023,2
11169,1023,1023,2
11200,1023,1023,2
11233,1023,1023,2
11266,1023,1023,2
11300,1023,1023,2
11335,1023,1023,2
11367,1023,1023,2
11400,1023,1023,2
11435,1023,1023,2
11467,1023,1023,2
11499,1023,1023,2
11535,1023,1023,2
11571,1023,1023,2
11600,1023,1023,2
11634,1023,1023,2
11667,1023,1023,2
11699,1023,1023,2
11735,1023,1023,2
11769,1023,1023,2
11800,1023,1023,2
11835,1023,1023,2
11871,1023,1023,2
11899,1023,1023,2
11936,1023,1023,2
11969,1023,1023,2
12002,1023,1023,2
12036,1023,1023,2
12069,1023,1023,2
12101,1023,1023,2
12135,1023,1023,2
12166,1023,1023,2
12200,1023,1023,2
